,alpha,heuristic,inductive,ILP,split
inst182,0.9997452748484386,0.7639242148974825,0.5754187760207972,0.7369145660717416,1.0
inst183,0.3946897392441947,0.9684551019862593,0.46133152294602464,0.9470037380012764,1.0
inst184,0.28456724752093965,0.8037332611930205,0.46680269551910225,0.32582625711362045,1.0
inst185,0.7501000400160064,1.0,1.0,0.7496003197442047,1.0
inst186,0.6500250059796908,0.5784512299206379,0.4310456532252913,0.7360195702644168,1.0
inst187,0.4445119174130864,0.720074132371982,0.5645455343128174,0.4065747345952929,1.0
inst188,0.21388442636196847,0.748717008797654,0.7254459095891321,0.21576174857462982,1.0
inst189,0.9999735197542633,0.9766030611556874,0.5136003781165072,0.9631927670795755,1.0
inst190,0.9644683125346108,0.9061841110713291,0.25768035362290964,0.8694345311933434,1.0
inst191,0.5975633719787777,0.92023087458423,0.402165773376301,0.751820684231223,1.0
inst192,0.916578683775955,0.6733082706766917,0.3548675352969711,0.7553780241478946,1.0
inst193,0.3920735028020308,0.9153306818647751,0.3600145976522109,0.6715262217431999,1.0
inst194,0.8001017293997965,1.0,1.0,0.798984771573604,1.0
inst195,0.5005008347245409,1.0,1.0,0.5005003335557038,1.0
inst196,0.9999596204320613,0.9997481833225412,0.23444802510587326,0.9381244936537942,1.0
inst197,0.49988461411663865,0.999830422248601,0.9998304414175098,0.9330660899836489,1.0
inst198,0.8906673402838378,0.4216110618890616,0.2632395488280431,0.6010703993412927,1.0
inst199,0.1956098560524563,0.48443727944349946,0.273755213184388,0.6022185970636216,1.0
inst200,0.23632494408373328,0.7840422854266298,0.6318593136417961,0.3502894810267857,1.0
inst201,1.0,0.9997747747747747,0.463990801714226,0.9989498162178381,1.0
inst202,1.0,1.0,1.0,1.0,1.0
inst203,0.1481171597773584,0.7117646289295012,0.558972643020827,0.6270274574034896,1.0
inst204,0.5005508630187294,1.0,1.0,0.5011005135730007,1.0
inst205,1.0,0.9999192636848054,0.5065957664382861,0.9421116689487297,1.0
inst206,0.641265468753294,0.7875328706947866,0.6253595173805687,0.5947271804902541,1.0
inst207,0.9225623926442357,0.9008523439458511,0.40426284034032023,0.8981205490210077,1.0
inst208,0.4682456347743851,0.831183445516494,0.5445466832311704,0.6444902245920181,1.0
inst209,0.2946459489952078,0.7215798744410822,0.6267833175920863,0.2699800076004164,1.0
inst210,0.43108987229941376,0.9994075289399326,0.4421176860729369,0.937944876676047,1.0
inst211,0.24421940470049508,0.9174297806848788,0.31705527762555463,0.5501839676699439,1.0
